Time,A/F Correction #1 (%),Accelerator Pedal Angle (%),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),Mass Airflow (g/s),Requested Torque* (raw ecu value),Vehicle Speed (mph),Phidget IK Sensor 267583:0 (AFR),Manifold Absolute Pressure (psi),Manifold Relative Pressure (Corrected) (psi)
13:18:33.913,-4.69,18.04,8,0.71,2701,0.00,0.00,1.0000,32.21,218.92,38,14.11,9.58,-4.79
13:18:33.994,-5.47,17.65,8,0.72,2698,0.00,0.00,1.0000,32.43,217.72,38,14.20,9.58,-4.79
13:18:34.091,-5.47,17.65,8,0.71,2722,0.00,0.00,1.0000,32.22,218.31,38,14.15,9.58,-4.79
13:18:34.170,-5.47,17.65,8,0.71,2709,0.00,0.00,1.0000,32.21,217.96,38,14.16,9.58,-4.79
13:18:34.250,-5.47,17.65,8,0.70,2706,0.00,0.00,1.0000,31.77,217.86,38,14.16,9.58,-4.79
13:18:34.331,-5.47,17.65,8,0.70,2724,0.00,0.00,1.0000,31.53,217.93,38,14.22,9.58,-4.79
13:18:34.409,-3.91,17.65,8,0.71,2722,0.00,0.00,1.0000,32.55,218.41,38,14.19,9.58,-4.79
13:18:34.490,-4.69,17.65,8,0.71,2712,0.00,0.00,1.0000,31.87,217.96,38,14.31,9.58,-4.79
13:18:34.569,-4.69,17.65,8,0.71,2729,0.00,0.00,1.0000,31.99,218.44,38,14.28,9.58,-4.79
13:18:34.649,-3.91,17.65,8,0.71,2729,0.00,0.00,1.0000,32.32,218.37,38,14.16,9.58,-4.79
13:18:34.729,-3.91,17.65,8,0.71,2714,0.00,0.00,1.0000,32.32,218.55,38,14.21,9.72,-4.79
13:18:34.826,-4.69,17.65,8,0.72,2717,0.00,0.00,1.0000,32.32,218.03,38,14.18,9.58,-4.79
13:18:34.906,-4.69,17.65,8,0.71,2731,0.00,0.00,1.0000,32.10,218.58,38,14.12,9.58,-4.64
13:18:34.987,-4.69,17.65,8,0.71,2731,0.00,0.00,1.0000,32.33,218.47,38,14.13,9.58,-4.79
13:18:35.065,-4.69,18.04,8,0.71,2718,0.00,0.00,1.0000,32.32,218.84,38,14.13,9.58,-4.79
13:18:35.145,-4.69,18.04,8,0.71,2728,0.00,0.00,1.0000,32.10,218.92,38,14.12,9.58,-4.79
13:18:35.226,-4.69,18.04,8,0.71,2739,0.00,0.00,1.0000,32.20,219.19,38,14.24,9.58,-4.79
13:18:35.305,-3.91,18.04,8,0.71,2716,0.00,0.00,1.0000,32.54,219.36,38,14.18,9.58,-4.79
13:18:35.385,-3.91,18.04,8,0.71,2716,0.00,0.00,1.0000,32.21,218.80,38,14.25,9.58,-4.64
13:18:35.465,-3.12,18.04,8,0.71,2730,0.00,0.00,1.0000,32.43,219.26,38,14.25,9.72,-4.64
13:18:35.560,-3.91,18.04,8,0.72,2732,0.00,0.00,1.0000,32.54,219.21,38,14.29,9.58,-4.64
13:18:35.640,-3.91,18.04,8,0.72,2714,0.00,0.00,1.0000,32.21,218.83,38,14.15,9.72,-4.64
13:18:35.722,-3.91,18.04,8,0.72,2731,0.00,0.00,1.0000,32.43,218.70,38,14.16,9.72,-4.79
13:18:35.801,-3.91,18.04,8,0.72,2732,0.00,0.00,1.0000,32.42,218.56,38,14.13,9.72,-4.64
13:18:35.881,-4.69,17.65,8,0.72,2713,0.00,0.00,1.0000,32.89,218.04,38,14.09,9.72,-4.64
13:18:35.961,-4.69,17.65,8,0.72,2718,0.00,0.00,1.0000,33.10,218.21,38,14.05,9.72,-4.64
13:18:36.040,-4.69,17.65,8,0.72,2734,0.00,0.00,1.0000,32.54,218.60,38,14.07,9.58,-4.64
13:18:36.121,-5.47,17.65,8,0.72,2736,0.00,0.00,1.0000,32.54,215.64,38,14.11,9.72,-4.64
13:18:36.216,-4.69,17.25,8,0.71,2717,0.00,0.00,1.0000,32.21,211.54,38,14.08,9.72,-4.79
13:18:36.296,-4.69,16.86,8,0.71,2738,0.00,0.00,1.0000,30.99,207.91,38,14.22,9.58,-4.93
13:18:36.377,-5.47,16.86,8,0.69,2739,0.00,0.00,1.0000,30.88,204.66,38,14.16,9.43,-5.08
13:18:36.456,-6.25,16.86,8,0.68,2722,0.00,0.00,1.0000,30.12,204.64,38,13.99,9.29,-5.08
13:18:36.538,-6.25,16.86,8,0.67,2727,0.00,0.00,1.0000,29.92,204.42,38,14.05,9.14,-5.22
13:18:36.616,-6.25,16.86,8,0.66,2741,0.00,0.00,1.0000,30.13,204.63,38,14.18,9.14,-5.22
13:18:36.696,-4.69,16.86,8,0.66,2744,0.00,0.00,1.0000,29.91,204.83,38,14.14,9.14,-5.22
13:18:36.777,-4.69,16.86,8,0.66,2727,0.00,0.00,1.0000,30.45,204.83,38,14.41,9.14,-5.22
13:18:36.857,-4.69,16.86,8,0.67,2728,0.00,0.00,1.0000,30.78,204.36,38,14.38,9.14,-5.22
13:18:36.952,-3.91,16.86,8,0.67,2747,0.00,0.00,1.0000,30.24,204.87,38,14.28,9.14,-5.22
13:18:37.033,-4.69,16.86,8,0.67,2746,0.00,0.00,1.0000,30.34,204.84,38,14.34,9.14,-5.22
13:18:37.113,-3.91,16.86,8,0.67,2737,0.00,0.00,1.0000,30.13,204.59,38,14.19,9.14,-5.22
13:18:37.193,-4.69,16.86,8,0.66,2736,0.00,0.00,1.0000,30.02,204.60,38,14.15,9.14,-5.22
13:18:37.272,-4.69,16.86,8,0.66,2688,0.00,0.00,1.0000,30.03,204.97,38,14.12,9.14,-5.22
13:18:37.353,-4.69,16.86,8,0.66,2739,0.00,0.00,1.0000,30.34,205.06,39,14.14,9.14,-5.22
13:18:37.431,-3.91,16.86,8,0.66,2802,0.00,0.00,1.0000,30.13,204.65,39,14.21,9.14,-5.22
13:18:37.513,-3.91,16.86,8,0.66,2762,0.00,0.00,1.0000,30.34,205.14,39,14.32,9.14,-5.37
13:18:37.592,-3.91,16.86,8,0.66,2696,0.00,0.00,1.0000,30.24,205.19,39,14.26,9.14,-5.22
13:18:37.687,-4.69,16.86,8,0.66,2752,0.00,0.00,1.0000,30.14,205.16,39,14.16,9.00,-5.37
13:18:37.767,-3.91,16.86,8,0.66,2811,0.00,0.00,1.0000,30.56,205.06,39,14.19,9.00,-5.37
13:18:37.848,-4.69,16.86,8,0.66,2775,0.00,0.00,1.0000,30.35,205.40,38,14.20,9.00,-5.22
13:18:37.929,-4.69,16.86,8,0.65,2778,0.00,0.00,1.0000,30.14,205.30,38,14.21,9.00,-5.22
13:18:38.007,-5.47,16.86,8,0.65,2782,0.00,0.00,1.0000,30.24,205.56,38,14.14,9.00,-5.37
13:18:38.087,-4.69,16.86,8,0.66,2764,0.00,0.00,1.0000,30.34,205.31,38,14.05,9.14,-5.37
13:18:38.168,-4.69,16.86,8,0.66,2773,0.00,0.00,1.0000,30.67,205.47,38,14.16,9.14,-5.37
13:18:38.248,-5.47,16.86,8,0.65,2795,0.00,0.00,1.0000,30.34,205.78,39,14.22,9.00,-5.37
13:18:38.328,-5.47,16.86,8,0.65,2794,0.00,0.00,1.0000,30.45,205.80,39,14.08,9.00,-5.37
13:18:38.407,-5.47,16.86,8,0.65,2776,0.00,0.00,1.0000,30.24,205.86,39,14.11,9.00,-5.37
13:18:38.504,-4.69,16.86,8,0.66,2784,0.00,0.00,1.0000,30.56,205.62,39,14.25,9.00,-5.37
13:18:38.583,-4.69,16.86,8,0.66,2784,0.00,0.00,1.0000,30.45,205.61,39,14.29,9.00,-5.22
13:18:38.663,-5.47,16.86,8,0.65,2800,0.00,0.00,1.0000,30.35,205.95,39,14.21,9.00,-5.22
13:18:38.745,-5.47,16.86,8,0.65,2798,0.00,0.00,1.0000,30.46,205.98,39,14.15,9.00,-5.37
13:18:38.823,-5.47,16.86,8,0.65,2784,0.00,0.00,1.0000,30.33,205.96,39,14.11,9.00,-5.37
13:18:38.903,-5.47,16.86,8,0.65,2782,0.00,0.00,1.0000,30.45,205.63,39,14.16,9.00,-5.37
13:18:38.984,-5.47,16.86,8,0.65,2786,0.00,0.00,1.0000,29.40,205.58,39,14.21,9.00,-5.37
13:18:39.063,-5.47,16.86,8,0.65,2800,0.00,0.00,1.0000,29.92,205.67,39,14.18,9.00,-5.37
13:18:39.144,-4.69,16.86,8,0.65,2803,0.00,0.00,1.0000,30.78,205.93,39,14.19,9.00,-5.37
13:18:39.240,-4.69,16.86,8,0.65,2786,0.00,0.00,1.0000,29.82,205.90,39,14.32,9.00,-5.37
13:18:39.320,-4.69,16.86,8,0.65,2781,0.00,0.00,1.0000,30.34,205.61,39,14.21,9.00,-5.37
13:18:39.399,-5.47,16.86,8,0.65,2788,0.00,0.00,1.0000,30.35,205.58,39,14.18,9.00,-5.37
13:18:39.479,-5.47,16.86,8,0.65,2796,0.00,0.00,1.0000,30.56,205.68,39,14.13,9.00,-5.37
13:18:39.560,-4.69,16.86,8,0.65,2798,0.00,0.00,1.0000,30.67,205.87,39,14.20,9.00,-5.37
13:18:39.639,-5.47,16.86,8,0.65,2778,0.00,0.00,1.0000,30.34,205.81,39,14.21,9.00,-5.37
13:18:39.720,-5.47,16.86,8,0.66,2772,0.00,0.00,1.0000,30.35,205.36,39,14.15,9.00,-5.37
13:18:39.799,-5.47,16.86,8,0.65,2772,0.00,0.00,1.0000,30.13,205.29,39,14.14,9.14,-5.37
13:18:39.879,-5.47,16.86,8,0.65,2788,0.00,0.00,1.0000,30.34,205.30,39,14.12,9.00,-5.37
13:18:39.975,-4.69,16.86,8,0.65,2782,0.00,0.00,1.0000,30.23,205.56,39,14.21,9.00,-5.37
13:18:40.055,-4.69,16.86,8,0.66,2767,0.00,0.00,1.0000,30.78,205.21,39,14.28,9.00,-5.37
13:18:40.135,-4.69,16.86,8,0.66,2758,0.00,0.00,1.0000,30.56,205.12,39,14.25,9.00,-5.22
13:18:40.215,-4.69,16.86,8,0.66,2775,0.00,0.00,1.0000,30.45,204.96,39,14.26,9.00,-5.37
13:18:40.294,-5.47,16.86,8,0.66,2704,0.00,0.00,1.0000,30.34,205.37,39,14.14,9.00,-5.22
13:18:40.375,-5.47,16.86,8,0.66,2752,0.00,0.00,1.0000,29.92,205.15,39,14.12,9.00,-5.37
13:18:40.456,-5.47,16.86,8,0.66,2808,0.00,0.00,1.0000,30.24,204.73,39,14.09,9.00,-5.37
13:18:40.534,-5.47,16.86,8,0.66,2757,0.00,0.00,1.0000,30.44,205.05,39,14.16,9.14,-5.37
13:18:40.614,-5.47,16.86,8,0.66,2694,0.00,0.00,1.0000,30.13,205.02,39,14.20,9.00,-5.37
13:18:40.711,-5.47,16.86,8,0.66,2740,0.00,0.00,1.0000,30.03,204.97,39,14.24,9.14,-5.37
13:18:40.791,-4.69,16.86,8,0.66,2735,0.00,0.00,1.0000,29.92,204.62,39,14.19,9.00,-5.22
13:18:40.871,-4.69,16.86,8,0.66,2750,0.00,0.00,1.0000,30.46,204.82,39,14.31,9.00,-5.22
13:18:40.951,-4.69,16.86,8,0.66,2749,0.00,0.00,1.0000,29.82,204.87,39,14.27,9.00,-5.37
13:18:41.030,-4.69,16.86,8,0.66,2730,0.00,0.00,1.0000,30.34,204.81,39,14.26,9.00,-5.22
13:18:41.111,-3.91,16.86,8,0.66,2727,0.00,0.00,1.0000,30.56,204.40,39,14.24,9.14,-5.37
13:18:41.191,-3.91,16.86,8,0.66,2746,0.00,0.00,1.0000,30.12,204.70,39,14.21,9.00,-5.37
13:18:41.270,-4.69,16.86,8,0.66,2744,0.00,0.00,1.0000,30.13,204.76,39,14.16,9.14,-5.22
13:18:41.351,-4.69,16.86,8,0.66,2726,0.00,0.00,1.0000,29.81,204.80,39,14.09,9.00,-5.37
13:18:41.447,-3.91,16.86,8,0.66,2730,0.00,0.00,1.0000,30.13,204.39,39,14.21,9.00,-5.22
13:18:41.527,-4.69,16.86,8,0.66,2742,0.00,0.00,1.0000,30.34,204.73,39,14.20,9.14,-5.22
13:18:41.606,-4.69,16.86,8,0.66,2727,0.00,0.00,1.0000,30.44,204.68,38,14.24,9.00,-5.22
13:18:41.686,-4.69,16.86,8,0.66,2724,0.00,0.00,1.0000,30.13,204.41,38,14.09,9.14,-5.37
13:18:41.767,-4.69,16.86,8,0.67,2748,0.00,0.00,1.0000,30.24,204.49,38,14.16,9.14,-5.37
13:18:41.845,-4.69,16.86,8,0.66,2749,0.00,0.00,1.0000,30.45,204.86,38,14.07,9.00,-5.37
13:18:41.926,-4.69,16.86,8,0.66,2730,0.00,0.00,1.0000,30.13,204.42,38,14.18,9.00,-5.22
13:18:42.005,-5.47,16.86,8,0.66,2727,0.00,0.00,1.0000,30.24,204.38,38,14.14,9.00,-5.22
13:18:42.086,-5.47,16.86,8,0.66,2746,0.00,0.00,1.0000,29.92,204.85,39,14.07,9.00,-5.22
13:18:42.166,-5.47,16.86,8,0.66,2748,0.00,0.00,1.0000,30.13,204.96,39,14.16,9.00,-5.37
13:18:42.263,-4.69,16.86,8,0.66,2733,0.00,0.00,1.0000,29.92,204.51,39,14.22,9.14,-5.22
13:18:42.342,-4.69,16.86,8,0.65,2798,0.00,0.00,1.0000,29.93,204.49,39,14.22,9.14,-5.37
13:18:42.421,-4.69,16.86,8,0.66,2750,0.00,0.00,1.0000,30.56,204.92,39,14.24,9.00,-5.37
13:18:42.502,-3.91,16.86,8,0.66,2751,0.00,0.00,1.0000,30.24,204.96,38,14.24,9.00,-5.37
13:18:42.582,-3.91,16.86,8,0.65,2805,0.00,0.00,1.0000,29.61,204.71,38,14.29,9.00,-5.37
13:18:42.662,-3.91,16.86,8,0.65,2754,0.00,0.00,1.0000,30.04,204.63,38,14.26,9.00,-5.22
13:18:42.741,-3.91,16.86,8,0.65,2692,0.00,0.00,1.0000,29.92,205.05,38,14.19,9.00,-5.22
13:18:42.822,-3.91,16.86,8,0.66,2736,0.00,0.00,1.0000,29.72,204.60,38,14.21,9.00,-5.37
13:18:42.916,-4.69,16.86,8,0.66,2803,0.00,0.00,1.0000,29.92,204.68,38,14.21,9.14,-5.37
13:18:42.997,-4.69,16.86,8,0.66,2760,0.00,0.00,1.0000,30.24,204.78,39,14.13,9.14,-5.37
13:18:43.078,-4.69,16.86,8,0.65,2696,0.00,0.00,1.0000,29.82,201.40,39,14.13,9.00,-5.37
13:18:43.157,-4.69,15.69,8,0.66,2748,0.00,0.00,1.0000,30.13,160.50,39,14.13,9.00,-5.37
13:18:43.237,-4.69,13.33,8,0.62,2812,0.00,0.00,1.0000,25.54,142.03,39,14.19,8.85,-5.66
13:18:43.317,-7.81,13.33,8,0.57,2755,0.00,0.00,1.0000,23.61,142.08,39,14.12,8.13,-6.24
13:18:43.397,-7.81,13.33,8,0.54,2697,0.00,0.00,1.0000,23.38,142.13,39,13.70,7.84,-6.53
13:18:43.477,-7.81,13.33,8,0.53,2743,0.00,0.00,1.0000,23.57,142.14,39,13.83,7.69,-6.67
13:18:43.556,-7.03,13.33,8,0.52,2804,0.00,0.00,1.0000,24.02,142.02,39,14.15,7.69,-6.82
13:18:43.636,-6.25,13.33,8,0.52,2758,0.00,0.00,1.0000,24.03,142.03,39,14.35,7.69,-6.82
13:18:43.732,-4.69,13.33,8,0.52,2694,0.00,0.00,1.0000,23.86,142.10,39,14.47,7.55,-6.82
13:18:43.812,-3.91,13.33,8,0.52,2742,0.00,0.00,1.0000,24.05,142.15,39,14.60,7.69,-6.82
13:18:43.892,-2.34,13.33,8,0.52,2805,0.00,0.00,1.0000,23.89,142.00,39,14.72,7.55,-6.67
13:18:43.972,-2.34,13.33,8,0.52,2756,0.00,0.00,1.0000,23.98,142.13,39,14.68,7.55,-6.82
13:18:44.052,-2.34,13.33,8,0.52,2692,0.00,0.00,1.0000,23.97,142.12,39,14.54,7.55,-6.82
13:18:44.132,-2.34,13.33,8,0.52,2806,0.00,0.00,1.0000,23.39,142.13,39,14.40,7.55,-6.82
13:18:44.212,-2.34,13.33,8,0.51,2800,0.00,0.00,1.0000,23.64,142.03,39,14.26,7.55,-6.82
13:18:44.292,-1.56,13.33,8,0.52,2763,0.00,0.00,1.0000,23.64,145.85,39,14.33,7.55,-6.82
13:18:44.372,-1.56,13.33,8,0.52,2698,0.00,0.00,1.0000,24.35,149.60,39,14.28,7.55,-6.82
13:18:44.468,-1.56,13.73,8,0.53,2811,0.00,0.00,1.0000,25.09,149.63,39,14.43,7.55,-6.67
13:18:44.549,-0.78,13.73,8,0.54,2753,0.00,0.00,1.0000,24.98,153.15,39,14.38,7.69,-6.67
13:18:44.629,-0.78,13.73,8,0.54,2769,0.00,0.00,1.0000,24.97,153.35,39,14.45,7.69,-6.53
13:18:44.709,-1.56,13.73,8,0.54,2770,0.00,0.00,1.0000,24.99,153.37,39,14.28,7.84,-6.53
13:18:44.788,-2.34,13.73,8,0.54,2756,0.00,0.00,1.0000,24.98,153.42,39,14.18,7.84,-6.53
13:18:44.868,-2.34,13.73,8,0.54,2759,0.00,0.00,1.0000,25.17,153.26,38,14.12,7.84,-6.53
13:18:44.949,-2.34,13.73,8,0.54,2763,0.00,0.00,1.0000,25.37,153.30,38,14.19,7.84,-6.67
13:18:45.029,-2.34,13.73,8,0.54,2784,0.00,0.00,1.0000,25.07,153.53,38,14.24,7.84,-6.67
13:18:45.109,-3.12,13.73,8,0.54,2786,0.00,0.00,1.0000,25.17,153.50,38,14.22,7.84,-6.53
13:18:45.204,-3.91,13.73,8,0.54,2775,0.00,0.00,1.0000,24.98,153.53,38,14.16,7.69,-6.67
13:18:45.284,-3.12,13.73,8,0.54,2775,0.00,0.00,1.0000,25.08,153.42,38,14.18,7.69,-6.53
13:18:45.364,-3.91,13.73,8,0.54,2794,0.00,0.00,1.0000,24.89,153.46,39,14.22,7.69,-6.53
13:18:45.444,-3.91,13.73,8,0.54,2800,0.00,0.00,1.0000,25.17,153.52,39,14.25,7.69,-6.53
13:18:45.524,-3.91,13.73,8,0.54,2808,0.00,0.00,1.0000,24.60,153.45,39,14.21,7.69,-6.67
13:18:45.605,-3.91,13.73,8,0.54,2792,0.00,0.00,1.0000,24.99,153.22,39,14.21,7.69,-6.67
13:18:45.685,-3.12,13.73,8,0.54,2787,0.00,0.00,1.0000,24.80,153.54,39,14.26,7.69,-6.67
13:18:45.764,-3.91,13.73,8,0.54,2796,0.00,0.00,1.0000,25.36,153.57,39,14.28,7.84,-6.67
13:18:45.860,-3.12,13.73,8,0.54,2818,0.00,0.00,1.0000,25.17,153.40,39,14.21,7.69,-6.67
13:18:45.940,-3.91,13.73,8,0.53,2760,0.00,0.00,1.0000,25.18,152.71,39,14.20,7.69,-6.67
13:18:46.020,-3.91,13.73,8,0.53,2762,0.00,0.00,1.0000,24.99,152.81,39,14.25,7.69,-6.67
13:18:46.100,-3.91,13.73,8,0.54,2869,0.00,0.00,1.0000,25.37,153.47,39,14.21,7.69,-6.67
13:18:46.180,-3.12,13.73,8,0.54,2872,0.00,0.00,1.0000,25.64,153.03,39,14.20,7.69,-6.67
13:18:46.260,-3.91,13.73,8,0.54,2822,0.00,0.00,1.0000,25.36,152.68,39,14.27,7.69,-6.67
13:18:46.339,-4.69,13.73,8,0.54,2842,0.00,0.00,1.0000,25.27,152.82,39,14.27,7.69,-6.67
13:18:46.420,-5.47,13.73,8,0.53,2834,0.00,0.00,1.0000,25.26,152.49,39,14.15,7.69,-6.67
13:18:46.500,-5.47,13.73,8,0.54,2837,0.00,0.00,1.0000,25.17,152.28,39,14.13,7.69,-6.67
13:18:46.594,-5.47,13.73,8,0.53,2839,0.00,0.00,1.0000,25.08,152.13,39,14.15,7.69,-6.67
13:18:46.676,-4.69,13.73,8,0.53,2824,0.00,0.00,1.0000,25.74,152.03,39,14.27,7.69,-6.67
13:18:46.756,-4.69,13.73,8,0.54,2828,0.00,0.00,1.0000,25.36,152.65,40,14.34,7.69,-6.67
13:18:46.835,-4.69,13.73,8,0.53,2830,0.00,0.00,1.0000,25.36,152.56,40,14.33,7.84,-6.67
13:18:46.915,-5.47,13.73,8,0.53,2853,0.00,0.00,1.0000,25.18,155.98,40,14.32,7.84,-6.67
13:18:46.994,-5.47,14.12,8,0.53,2857,0.00,0.00,1.0000,25.27,155.82,40,14.22,7.69,-6.67
13:18:47.075,-5.47,14.12,8,0.53,2865,0.00,0.00,1.0000,25.46,155.20,40,14.25,7.69,-6.67
13:18:47.154,-4.69,14.12,8,0.54,2863,0.00,0.00,1.0000,25.64,154.86,40,14.19,7.84,-6.53
13:18:47.236,-4.69,14.12,8,0.54,2872,0.00,0.00,1.0000,25.84,154.87,40,14.26,7.84,-6.53
13:18:47.332,-4.69,14.12,8,0.54,2856,0.00,0.00,1.0000,26.03,154.69,40,14.38,7.84,-6.53
13:18:47.410,-5.47,14.12,8,0.54,2859,0.00,0.00,1.0000,25.73,154.47,40,14.31,7.84,-6.53
13:18:47.492,-6.25,14.12,8,0.54,2930,0.00,0.00,1.0000,25.64,154.98,40,14.14,7.84,-6.53
13:18:47.572,-6.25,14.12,8,0.53,2932,0.00,0.00,1.0000,25.55,154.84,40,14.12,7.84,-6.53
13:18:47.650,-6.25,14.12,8,0.53,2936,0.00,0.00,1.0000,25.36,154.91,40,14.13,7.69,-6.53
13:18:47.731,-6.25,14.12,8,0.53,2941,0.00,0.00,1.0000,25.27,154.54,40,14.16,7.84,-6.53
13:18:47.811,-6.25,14.12,8,0.53,2896,0.00,0.00,1.0000,25.45,154.40,40,14.35,7.84,-6.53
13:18:47.891,-6.25,14.12,8,0.53,2901,0.00,0.00,1.0000,25.92,154.32,40,14.28,7.84,-6.53
13:18:47.987,-5.47,14.12,8,0.53,2910,0.00,0.00,1.0000,25.73,157.85,40,14.28,7.84,-6.53
13:18:48.067,-5.47,14.12,8,0.53,2910,0.00,0.00,1.0000,25.83,157.86,40,14.31,7.84,-6.53
13:18:48.147,-7.03,14.12,8,0.53,2912,0.00,0.00,1.0000,25.25,153.92,40,14.18,7.84,-6.53
13:18:48.228,-7.03,14.12,8,0.53,2915,0.00,0.00,1.0000,25.55,153.24,40,14.09,7.84,-6.53
13:18:48.307,-7.03,14.12,8,0.53,2922,0.00,0.00,1.0000,25.92,153.05,40,14.14,7.84,-6.53
13:18:48.387,-6.25,14.12,8,0.53,2923,0.00,0.00,1.0000,25.92,153.43,40,14.31,7.84,-6.53
13:18:48.466,-6.25,14.12,8,0.53,2931,0.00,0.00,1.0000,25.64,152.71,40,14.31,7.84,-6.53
13:18:48.547,-7.03,14.12,8,0.53,2931,0.00,0.00,1.0000,25.73,152.66,40,14.21,7.84,-6.53
13:18:48.626,-7.03,14.12,8,0.53,2936,0.00,0.00,1.0000,25.73,152.50,40,14.16,7.84,-6.53
13:18:48.723,-6.25,14.12,8,0.53,2944,0.00,0.00,1.0000,25.73,152.29,40,14.28,7.84,-6.53
13:18:48.803,-6.25,14.12,8,0.53,2885,0.00,0.00,1.0000,25.63,152.62,40,14.32,7.84,-6.53
13:18:48.883,-7.03,14.12,8,0.53,2888,0.00,0.00,1.0000,25.92,151.87,40,14.33,7.84,-6.53
13:18:48.963,-7.03,13.73,8,0.53,2894,0.00,0.00,1.0000,25.74,147.98,40,14.25,7.84,-6.53
13:18:49.042,-6.25,13.73,8,0.53,2964,0.00,0.00,1.0000,26.30,147.82,40,14.16,7.84,-6.53
13:18:49.123,-7.03,13.73,8,0.53,2971,0.00,0.00,1.0000,25.83,144.39,41,14.35,7.84,-6.53
13:18:49.202,-7.81,13.73,8,0.52,2974,0.00,0.00,1.0000,25.07,144.15,41,14.28,7.69,-6.53
13:18:49.282,-7.81,13.73,8,0.51,2986,0.00,0.00,1.0000,24.99,143.94,41,14.15,7.69,-6.67
13:18:49.362,-8.59,13.73,8,0.51,2988,0.00,0.00,1.0000,24.88,143.89,41,14.09,7.55,-6.67
13:18:49.459,-8.59,13.73,8,0.50,2995,0.00,0.00,1.0000,25.00,143.58,41,14.07,7.55,-6.82
13:18:49.539,-7.81,13.73,8,0.50,2997,0.00,0.00,1.0000,24.99,143.47,41,14.16,7.69,-6.67
13:18:49.617,-7.03,13.73,8,0.50,2986,0.00,0.00,1.0000,25.17,139.57,41,14.35,7.69,-6.67
13:18:49.699,-7.03,13.33,8,0.50,2988,0.00,0.00,1.0000,25.17,139.60,41,14.33,7.55,-6.67
13:18:49.778,-7.03,13.33,8,0.50,3058,0.00,0.00,1.0000,24.81,135.56,41,14.34,7.55,-6.82
13:18:49.858,-7.03,13.33,8,0.49,3061,0.00,0.00,1.0000,24.33,134.79,41,14.35,7.40,-6.96
13:18:49.938,-7.81,13.33,8,0.48,3004,0.00,0.00,1.0000,24.07,134.59,41,14.27,7.40,-6.96
13:18:50.018,-7.81,13.33,8,0.48,2960,0.00,0.00,1.0000,24.17,134.59,41,14.15,7.40,-6.96
13:18:50.097,-6.25,13.33,8,0.48,3032,0.00,0.00,1.0000,24.34,130.72,42,14.18,7.40,-6.96
13:18:50.194,-5.47,12.94,8,0.48,3031,0.00,0.00,1.0000,23.99,130.59,42,14.39,7.40,-6.96
13:18:50.274,-4.69,12.94,8,0.48,3036,0.00,0.00,1.0000,23.81,131.10,42,14.48,7.40,-7.11
13:18:50.352,-4.69,12.94,8,0.47,3016,0.00,0.00,1.0000,23.65,127.35,42,14.52,7.25,-7.11
13:18:50.434,-4.69,12.94,8,0.47,3026,0.00,0.00,1.0000,23.32,127.09,42,14.35,7.25,-7.25
13:18:50.513,-4.69,12.55,8,0.46,3027,0.00,0.00,1.0000,22.98,122.70,42,14.25,7.11,-7.25
13:18:50.594,-4.69,12.55,8,0.46,3033,0.00,0.00,1.0000,22.89,118.86,42,14.21,7.11,-7.25
13:18:50.672,-3.91,12.55,8,0.45,3052,0.00,0.00,1.0000,22.14,119.31,42,14.25,6.96,-7.40
13:18:50.754,-3.91,12.55,8,0.44,3059,0.00,0.00,1.0000,22.04,115.46,42,14.29,6.82,-7.55
13:18:50.834,-4.69,12.16,8,0.43,3063,0.00,0.00,1.0000,21.72,115.43,42,14.22,6.82,-7.55
13:18:50.930,-3.91,12.16,8,0.43,3048,0.00,0.00,1.0000,21.41,111.49,42,14.06,6.67,-7.69
13:18:51.008,-3.91,12.16,8,0.42,3053,0.00,0.00,1.0000,21.04,110.72,42,14.22,6.67,-7.84
13:18:51.088,-3.12,12.16,8,0.41,3121,0.00,0.00,1.0000,20.42,110.48,42,14.31,6.53,-7.84
13:18:51.169,-3.91,12.16,8,0.40,3018,0.00,0.00,1.0000,21.11,110.27,42,14.28,6.38,-7.98
13:18:51.250,-3.12,12.16,8,0.40,3023,0.00,0.00,1.0000,20.59,110.83,42,14.24,6.38,-7.98
13:18:51.329,-2.34,12.16,8,0.40,3093,0.00,0.00,1.0000,20.89,110.66,42,14.20,6.38,-7.98
13:18:51.408,-1.56,12.16,8,0.40,3076,0.00,0.00,1.0000,20.58,109.84,42,14.29,6.38,-7.98
13:18:51.489,-0.78,12.16,8,0.40,3082,0.00,0.00,1.0000,20.98,109.59,42,14.37,6.38,-7.98
13:18:51.569,-0.78,12.16,8,0.40,3108,0.00,0.00,1.0000,20.74,109.48,42,14.43,6.38,-7.98
13:18:51.648,-0.78,12.16,8,0.40,3112,0.00,0.00,1.0000,20.89,109.80,42,14.41,6.38,-7.98
13:18:51.746,-0.78,12.16,8,0.40,3102,0.00,0.00,1.0000,20.82,109.11,42,14.27,6.38,-7.98
13:18:51.825,0.00,12.16,8,0.40,3106,0.00,0.00,1.0000,20.81,108.89,42,14.25,6.38,-7.98
13:18:51.905,-0.78,12.16,8,0.40,3125,0.00,0.00,1.0000,20.67,108.77,42,14.24,6.38,-7.98
13:18:51.985,-0.78,12.16,8,0.40,3132,0.00,0.00,1.0000,20.66,109.39,43,14.24,6.38,-8.13
